VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge
1,7/1/2021 8:05,7/1/2021 8:29,N,1,243,166,1,0,16.2,0,0.5,0,0,,0.3,17,1,1,0
1,7/1/2021 8:50,7/1/2021 8:59,N,1,74,43,1,1.4,8,0,0.5,1.75,0,,0.3,10.55,1,1,0
2,7/1/2021 8:57,7/1/2021 9:14,N,1,74,75,1,0,11,0,0.5,0,0,,0.3,11.8,2,1,0
2,7/1/2021 8:26,7/1/2021 8:47,N,1,95,157,2,5.07,19,0,0.5,0,0,,0.3,19.8,2,1,0
2,7/1/2021 8:55,7/1/2021 9:02,N,1,74,43,2,1.4,7,0,0.5,1.95,0,,0.3,9.75,1,1,0
2,7/1/2021 8:25,7/1/2021 8:34,N,1,74,263,1,1.78,8,0,0.5,3.46,0,,0.3,15.01,1,1,2.75
2,7/1/2021 8:43,7/1/2021 8:55,N,1,75,41,1,2.34,10.5,0,0.5,0,0,,0.3,11.3,2,1,0
2,7/1/2021 8:53,7/1/2021 9:04,N,1,74,166,1,1.73,9.5,0,0.5,1,0,,0.3,11.3,1,1,0
2,7/1/2021 8:44,7/1/2021 9:00,N,1,166,42,2,2.56,12.5,0,0.5,2.66,0,,0.3,15.96,1,1,0
2,7/1/2021 8:41,7/1/2021 9:01,N,1,24,246,1,5.6,19.5,0,0.5,5.76,0,,0.3,28.81,1,1,2.75
2,7/1/2021 8:24,7/1/2021 8:36,N,1,74,166,1,1.71,9.5,0,0.5,0,0,,0.3,10.3,2,1,0
2,7/1/2021 9:03,7/1/2021 9:14,N,1,236,161,1,2.41,10,0,0.5,2.71,0,,0.3,16.26,1,1,2.75
2,7/1/2021 8:27,7/1/2021 8:27,N,5,42,42,1,0,5,0,0,0,0,,0.3,5.3,1,2,0
2,7/1/2021 8:32,7/1/2021 8:57,N,1,42,141,1,3.8,17,0,0.5,2.45,0,,0.3,23,1,1,2.75
2,7/1/2021 8:32,7/1/2021 8:47,N,1,75,230,1,3.07,12.5,0,0.5,1,0,,0.3,17.05,1,1,2.75
2,7/1/2021 8:50,7/1/2021 9:03,N,1,74,69,5,2.47,11,0,0.5,0,0,,0.3,11.8,2,1,0
2,7/1/2021 8:36,7/1/2021 9:38,N,1,145,76,1,8.81,41,0,0.5,0,0,,0.3,41.8,1,1,0
1,7/1/2021 8:47,7/1/2021 9:11,N,1,244,161,1,0,22.2,0,0.5,0,0,,0.3,23,1,1,0
2,7/1/2021 8:35,7/1/2021 8:46,N,1,74,41,1,1.29,8.5,0,0.5,2.32,0,,0.3,11.62,1,1,0
2,7/1/2021 8:48,7/1/2021 8:55,N,1,41,42,1,1.1,7.5,0,0.5,2.08,0,,0.3,10.38,1,1,0
2,7/1/2021 8:13,7/1/2021 8:19,N,1,75,236,1,0.99,6,0,0.5,0,0,,0.3,9.55,2,1,2.75
2,7/1/2021 8:29,7/1/2021 8:35,N,1,75,74,1,1.1,6.5,0,0.5,0,0,,0.3,7.3,2,1,0
2,7/1/2021 8:49,7/1/2021 9:09,N,1,75,138,1,7.77,24.5,0,0.5,4.78,6.55,,0.3,36.63,1,1,0
2,7/1/2021 8:38,7/1/2021 8:43,N,1,166,152,1,0.81,5.5,0,0.5,0,0,,0.3,6.3,2,1,0
2,7/1/2021 8:48,7/1/2021 9:01,N,1,166,236,1,2.39,11,0,0.5,2.36,0,,0.3,14.16,1,1,0
2,7/1/2021 8:34,7/1/2021 9:03,N,1,41,79,1,8.33,27.5,0,0.5,0,0,,0.3,31.05,2,1,2.75
2,7/1/2021 8:51,7/1/2021 8:57,N,1,75,236,1,1.1,6,0,0.5,0.08,0,,0.3,9.63,1,1,2.75
2,7/1/2021 8:27,7/1/2021 8:33,N,1,43,263,1,1.14,6.5,0,0.5,2.01,0,,0.3,12.06,1,1,2.75
2,7/1/2021 8:07,7/1/2021 8:18,N,1,75,262,1,0.91,8.5,0,0.5,2.41,0,,0.3,14.46,1,1,2.75
2,7/1/2021 8:38,7/1/2021 8:57,N,1,75,137,1,5.08,18.5,0,0.5,3,0,,0.3,25.05,1,1,2.75
2,7/1/2021 8:54,7/1/2021 9:01,N,1,75,236,1,1.26,7,0,0.5,2.11,0,,0.3,12.66,1,1,2.75
2,7/1/2021 8:28,7/1/2021 8:47,N,1,41,127,1,5.97,20.5,0,0.5,0,0,,0.3,21.3,1,1,0
2,7/1/2021 8:22,7/1/2021 8:27,N,1,75,74,1,1.21,6,0,0.5,0,0,,0.3,6.8,2,1,0
2,7/1/2021 8:32,7/1/2021 8:35,N,1,75,263,1,0.72,4.5,0,0.5,0,0,,0.3,8.05,1,1,2.75
1,7/1/2021 8:17,7/1/2021 9:10,N,1,77,137,1,0,36.2,0,0.5,0,6.55,,0.3,43.55,1,1,0
2,7/1/2021 8:56,7/1/2021 9:12,N,1,83,193,2,2.83,13,0,0.5,1.66,0,,0.3,15.46,1,1,0
2,7/1/2021 8:25,7/1/2021 8:36,N,1,41,24,5,1.44,8.5,0,0.5,1.7,0,,0.3,11,1,1,0
2,7/1/2021 8:42,7/1/2021 8:52,N,1,24,75,3,1.09,8,0,0.5,0,0,,0.3,8.8,1,1,0
1,7/1/2021 8:23,7/1/2021 8:40,N,1,264,244,1,4.6,16.5,0,0.5,2,0,,0.3,19.3,1,1,0
1,7/1/2021 8:46,7/1/2021 9:19,N,1,244,164,1,8,30,2.75,0.5,0,0,,0.3,33.55,2,1,2.75
2,7/1/2021 8:39,7/1/2021 8:54,N,1,75,164,1,3.35,13,0,0.5,3.31,0,,0.3,19.86,1,1,2.75
2,7/1/2021 8:29,7/1/2021 8:40,N,1,7,138,1,3.7,13,0,0.5,0,0,,0.3,13.8,2,1,0
2,7/1/2021 8:32,7/1/2021 8:42,N,1,7,207,1,1.76,9,0,0.5,1.96,0,,0.3,11.76,1,1,0
1,7/1/2021 8:54,7/1/2021 9:00,N,1,152,24,1,1.8,7.5,0,0.5,1.2,0,,0.3,9.5,1,1,0
1,7/1/2021 8:17,7/1/2021 8:32,N,1,74,138,1,6.7,21,0,0.5,5.65,6.55,,0.3,34,1,1,0
1,7/1/2021 8:56,7/1/2021 9:03,N,1,74,74,1,1.3,7,0,0.5,1.55,0,,0.3,9.35,1,1,0
2,7/1/2021 8:10,7/1/2021 8:10,N,5,264,264,1,0,13,0,0,13,0,,0.3,26.3,1,2,0
2,7/1/2021 8:51,7/1/2021 8:51,N,1,159,159,1,0.01,2.5,0,0.5,0,0,,0.3,3.3,2,1,0
1,7/1/2021 8:03,7/1/2021 8:17,N,1,166,42,1,2.1,11,0,0.5,0,0,,0.3,11.8,2,1,0
2,7/1/2021 8:58,7/1/2021 9:01,N,1,7,7,1,0.4,4,0,0.5,0,0,,0.3,4.8,1,1,0
2,7/1/2021 8:26,7/1/2021 10:16,N,1,17,173,1,15.06,80,0,0.5,0,0,,0.3,80.8,1,1,0
1,7/1/2021 8:21,7/1/2021 8:42,N,1,41,246,1,5.3,19.5,2.75,0.5,2.5,0,,0.3,25.55,1,1,2.75
2,7/1/2021 8:12,7/1/2021 8:26,N,1,130,132,1,5.8,19,0,0.5,2,0,,0.3,21.8,1,1,0
2,7/1/2021 8:48,7/1/2021 9:23,N,1,129,177,1,14.25,42,0,0.5,0,0,,0.3,42.8,2,1,0
2,7/1/2021 8:53,7/1/2021 9:05,N,1,75,140,1,1.97,10,0,0.5,0,0,,0.3,13.55,2,1,2.75
2,7/1/2021 8:44,7/1/2021 8:44,N,1,39,39,2,0,2.5,0,0.5,0,0,,0.3,3.3,2,1,0
2,7/1/2021 8:42,7/1/2021 9:59,N,1,133,213,2,22.31,69.5,0,0.5,0,0,,0.3,70.3,1,1,0
2,7/1/2021 8:44,7/1/2021 8:58,N,1,116,168,1,2.31,11.5,0,0.5,2,0,,0.3,14.3,1,1,0
2,7/1/2021 8:19,7/1/2021 8:28,N,1,74,42,6,1.67,8.5,0,0.5,2.32,0,,0.3,11.62,1,1,0
2,7/1/2021 8:37,7/1/2021 8:45,N,1,74,74,6,1.02,6.5,0,0.5,1.46,0,,0.3,8.76,1,1,0
2,7/1/2021 8:49,7/1/2021 8:55,N,1,75,141,6,1.33,6.5,0,0.5,2.01,0,,0.3,12.06,1,1,2.75
2,7/1/2021 8:04,7/1/2021 8:10,N,1,75,236,1,1.34,6.5,0,0.5,0,0,,0.3,10.05,2,1,2.75
2,7/1/2021 8:35,7/1/2021 8:49,N,1,74,236,1,2.39,11,0,0.5,2.91,0,,0.3,17.46,1,1,2.75
1,7/1/2021 8:47,7/1/2021 8:53,N,1,95,160,1,1.8,7,0,0.5,0,0,,0.3,7.8,2,1,0
2,7/1/2021 8:30,7/1/2021 8:40,N,1,75,137,1,4.4,14,0,0.5,2,0,,0.3,19.55,1,1,2.75
2,7/1/2021 8:01,7/1/2021 8:09,N,1,42,75,1,1.67,7.5,0,0.5,1.66,0,,0.3,9.96,1,1,0
2,7/1/2021 8:43,7/1/2021 8:51,N,1,74,75,1,1.18,7.5,0,0.5,0,0,,0.3,8.3,2,1,0
2,7/1/2021 8:07,7/1/2021 8:19,N,1,74,75,1,1.96,9.5,0,0.5,2.58,0,,0.3,12.88,1,1,0
2,7/1/2021 8:33,7/1/2021 8:41,N,1,74,43,1,1.34,7.5,0,0.5,1.66,0,,0.3,9.96,1,1,0
2,7/1/2021 8:58,7/1/2021 9:07,N,1,74,41,1,1.16,7.5,0,0.5,0,0,,0.3,8.3,2,1,0
2,7/1/2021 8:04,7/1/2021 8:09,N,1,74,41,1,0.85,5,0,0.5,0,0,,0.3,5.8,2,1,0
2,7/1/2021 8:27,7/1/2021 8:34,N,1,74,75,1,1.45,7,0,0.5,1.56,0,,0.3,9.36,1,1,0
2,7/1/2021 8:43,7/1/2021 8:52,N,1,74,263,1,1.91,8,0,0.5,2.31,0,,0.3,13.86,1,1,2.75
2,7/1/2021 8:36,7/1/2021 9:31,N,1,197,97,1,16.3,52,0,0.5,0,0,,0.3,52.8,1,1,0
2,7/1/2021 8:33,7/1/2021 8:43,N,1,74,151,1,1.8,9,0,0.5,1.96,0,,0.3,11.76,1,1,0
2,7/1/2021 8:58,7/1/2021 9:08,N,1,74,75,1,1.39,8.5,0,0.5,2.32,0,,0.3,11.62,1,1,0
1,7/1/2021 8:03,7/1/2021 8:03,N,1,74,74,1,1.6,2.5,0,0.5,0,0,,0.3,3.3,2,1,0
1,7/1/2021 8:04,7/1/2021 8:04,N,1,74,74,1,1.6,2.5,0,0.5,0,0,,0.3,3.3,2,1,0
1,7/1/2021 8:04,7/1/2021 8:04,N,1,74,74,1,1.6,2.5,0,0.5,0,0,,0.3,3.3,2,1,0
1,7/1/2021 8:04,7/1/2021 8:37,N,2,74,132,1,17.7,52,0,0.5,12.65,6.55,,0.3,72,1,1,0
2,7/1/2021 8:23,7/1/2021 8:30,N,1,74,75,1,1.39,6.5,0,0.5,1.46,0,,0.3,8.76,1,1,0
2,7/1/2021 8:31,7/1/2021 8:41,N,1,43,161,1,2.35,9.5,0,0.5,2.61,0,,0.3,15.66,1,1,2.75
2,7/1/2021 8:52,7/1/2021 8:57,N,1,74,74,1,0.91,6,0,0.5,0,0,,0.3,6.8,2,1,0
2,7/1/2021 8:19,7/1/2021 8:34,N,1,74,75,1,1.41,10.5,0,0.5,0,0,,0.3,11.3,2,1,0
2,7/1/2021 8:01,7/1/2021 8:21,N,1,75,234,1,4.56,17,0,0.5,0,0,,0.3,20.55,2,1,2.75
1,7/1/2021 8:50,7/1/2021 8:56,N,1,41,75,1,1.7,7,0,0.5,0,0,,0.3,7.8,2,1,0
1,7/1/2021 8:30,7/1/2021 8:35,N,1,42,42,1,0,7.2,0,0.5,0,0,,0.3,8,1,1,0
1,7/1/2021 8:28,7/1/2021 8:49,N,1,198,255,1,0,10.2,0,0.5,0,0,,0.3,11,1,1,0
2,7/1/2021 8:18,7/1/2021 8:31,N,5,74,138,1,6.96,28,0,0,0,0,,0.3,28.3,1,2,0
2,7/1/2021 8:55,7/1/2021 8:58,N,1,43,75,1,0.15,4,0,0.5,0,0,,0.3,4.8,2,1,0
2,7/1/2021 8:55,7/1/2021 9:04,N,1,116,74,1,2.34,9.5,0,0.5,2.06,0,,0.3,12.36,1,1,0
1,7/1/2021 8:27,7/1/2021 8:53,N,1,89,29,1,0,15.2,0,0.5,0,0,,0.3,16,1,1,0
2,7/1/2021 8:43,7/1/2021 8:49,N,1,75,43,1,1.25,6.5,0,0.5,2.01,0,,0.3,12.06,1,1,2.75
1,7/1/2021 8:42,7/1/2021 8:59,N,1,213,51,1,0,18.2,0,0.5,0,0,,0.3,19,1,1,0
1,7/1/2021 8:44,7/1/2021 9:05,N,1,39,61,1,0,13.2,0,0.5,0,0,,0.3,14,1,1,0
2,7/1/2021 8:14,7/1/2021 8:23,N,1,74,75,1,1.81,8.5,0,0.5,1.86,0,,0.3,11.16,1,1,0
2,7/1/2021 8:28,7/1/2021 8:40,N,1,74,42,1,1.92,10,0,0.5,1.2,0,,0.3,12,1,1,0
2,7/1/2021 8:50,7/1/2021 8:58,N,1,74,74,1,1.08,7,0,0.5,0,0,,0.3,7.8,2,1,0
2,7/1/2021 8:38,7/1/2021 8:51,N,1,74,24,1,2.26,11,0,0.5,2.36,0,,0.3,14.16,1,1,0
2,7/1/2021 8:26,7/1/2021 9:11,N,1,134,233,5,9.54,38.5,0,0.5,0,6.55,,0.3,48.6,1,1,2.75
2,7/1/2021 8:52,7/1/2021 9:05,N,1,41,236,1,1.99,10.5,0,0.5,2.81,0,,0.3,16.86,1,1,2.75
2,7/1/2021 8:20,7/1/2021 8:27,N,1,74,41,1,0.83,6.5,0,0.5,0,0,,0.3,7.3,2,1,0
2,7/1/2021 8:45,7/1/2021 8:52,N,1,116,151,1,2.34,9,0,0.5,1.96,0,,0.3,11.76,1,1,0
2,7/1/2021 8:49,7/1/2021 8:59,N,1,244,220,1,3.93,14,0,0.5,0,3,,0.3,17.8,2,1,0
1,7/1/2021 8:51,7/1/2021 9:04,N,1,41,237,1,3,12,2.75,0.5,3.1,0,,0.3,18.65,1,1,2.75
2,7/1/2021 9:24,7/1/2021 9:24,N,1,74,74,1,0,2.5,0,0.5,0,0,,0.3,3.3,2,1,0
2,7/1/2021 9:33,7/1/2021 9:48,N,1,74,239,1,3.09,12.5,0,0.5,3.21,0,,0.3,19.26,1,1,2.75
2,7/1/2021 9:58,7/1/2021 10:12,N,1,166,236,1,2.91,12,0,0.5,3.2,0,,0.3,16,1,1,0
2,7/1/2021 9:21,7/1/2021 9:37,N,1,244,166,1,4.02,15,0,0.5,0,0,,0.3,15.8,1,1,0
2,7/1/2021 9:56,7/1/2021 10:10,N,1,49,256,1,1.83,10.5,0,0.5,0,0,,0.3,11.3,2,1,0
2,7/1/2021 9:08,7/1/2021 9:15,N,1,75,74,1,1.98,8,0,0.5,0,0,,0.3,8.8,2,1,0
2,7/1/2021 9:28,7/1/2021 9:31,N,1,41,41,1,0.44,4,0,0.5,0,0,,0.3,4.8,2,1,0
2,7/1/2021 9:45,7/1/2021 10:10,N,1,42,142,1,4.14,18,0,0.5,3,0,,0.3,24.55,1,1,2.75
2,7/1/2021 9:46,7/1/2021 10:18,N,1,75,242,1,10.22,32,0,0.5,0,0,,0.3,32.8,2,1,0
2,7/1/2021 9:31,7/1/2021 9:53,N,1,166,244,1,2.64,15.5,0,0.5,2.5,0,,0.3,18.8,1,1,0
2,7/1/2021 9:29,7/1/2021 9:56,N,1,75,113,1,4.73,19.5,0,0.5,1,0,,0.3,24.05,1,1,2.75
2,7/1/2021 9:50,7/1/2021 9:55,N,1,75,42,1,1.36,6,0,0.5,0,0,,0.3,6.8,2,1,0
1,7/1/2021 9:28,7/1/2021 10:00,N,1,74,141,1,3.1,20.5,2.75,0.5,1,0,,0.3,25.05,1,1,2.75
2,7/1/2021 9:28,7/1/2021 9:50,N,1,41,100,1,4.08,16.5,0,0.5,4.01,0,,0.3,24.06,1,1,2.75
2,7/1/2021 9:40,7/1/2021 9:48,N,1,74,42,1,1.31,7.5,0,0.5,0,0,,0.3,8.3,2,1,0
2,7/1/2021 9:52,7/1/2021 10:11,N,1,42,43,1,4.09,16,0,0.5,0,0,,0.3,19.55,2,1,2.75
2,7/1/2021 9:25,7/1/2021 10:08,N,1,213,174,1,6.1,32.5,0,0.5,0,0,,0.3,33.3,1,1,0
2,7/1/2021 9:26,7/1/2021 9:29,N,1,74,74,1,0.46,4.5,0,0.5,0,0,,0.3,5.3,1,1,0
2,7/1/2021 9:12,7/1/2021 9:19,N,1,75,262,1,0.98,6,0,0.5,0,0,,0.3,9.55,2,1,2.75
2,7/1/2021 9:19,7/1/2021 9:25,N,1,75,74,1,1.6,7,0,0.5,0,0,,0.3,7.8,1,1,0
2,7/1/2021 9:28,7/1/2021 9:37,N,1,74,151,2,1.93,8.5,0,0.5,2,0,,0.3,11.3,1,1,0
2,7/1/2021 9:40,7/1/2021 9:51,N,1,95,197,2,1.94,10,0,0.5,0,0,,0.3,10.8,2,1,0
2,7/1/2021 9:03,7/1/2021 9:41,N,1,43,133,1,14.49,43.5,0,0.5,0,0,,0.3,47.05,2,1,2.75
2,7/1/2021 8:57,7/1/2021 8:59,N,1,166,166,1,0.38,3.5,0,0.5,0,0,,0.3,4.3,1,1,0
2,7/1/2021 9:04,7/1/2021 9:09,N,1,41,74,1,1.09,6,0,0.5,1.36,0,,0.3,8.16,1,1,0
2,7/1/2021 9:26,7/1/2021 9:32,N,1,75,75,1,0.73,6,0,0.5,1.36,0,,0.3,8.16,1,1,0
2,7/1/2021 9:40,7/1/2021 9:48,N,1,43,263,1,1.13,7,0,0.5,2.11,0,,0.3,12.66,1,1,2.75
2,7/1/2021 9:37,7/1/2021 9:39,N,1,74,75,1,1.05,5,0,0.5,1.16,0,,0.3,6.96,1,1,0
2,7/1/2021 9:21,7/1/2021 9:35,N,1,74,140,1,3.65,14,0,0.5,0,0,,0.3,17.55,1,1,2.75
2,7/1/2021 9:44,7/1/2021 10:03,N,1,75,211,1,7.08,22.5,0,0.5,2,0,,0.3,28.05,1,1,2.75
2,7/1/2021 9:52,7/1/2021 10:13,N,1,42,200,2,7.85,25,0,0.5,2,3,,0.3,30.8,1,1,0
1,7/1/2021 9:30,7/1/2021 9:41,N,1,65,49,1,1.5,9,0,0.5,1.95,0,,0.3,11.75,1,1,0
1,7/1/2021 9:57,7/1/2021 10:12,N,1,65,17,1,2.2,12,0,0.5,0,0,,0.3,12.8,2,1,0
2,7/1/2021 9:26,7/1/2021 9:30,N,1,52,25,1,0.43,4.5,0,0.5,0,0,,0.3,5.3,2,1,0
2,7/1/2021 9:40,7/1/2021 9:50,N,1,25,181,1,1.71,8.5,0,0.5,0,0,,0.3,9.3,2,1,0
2,7/1/2021 9:57,7/1/2021 10:07,N,1,166,41,1,1.67,9,0,0.5,0,0,,0.3,9.8,2,1,0
2,7/1/2021 9:26,7/1/2021 9:33,N,1,74,41,1,1.22,7,0,0.5,0,0,,0.3,7.8,1,1,0
2,7/1/2021 9:03,7/1/2021 9:14,N,1,263,194,1,3.63,13,0,0.5,0,6.55,,0.3,20.35,2,1,0
2,7/1/2021 9:26,7/1/2021 9:38,N,1,74,166,1,1.96,10,0,0.5,0,0,,0.3,10.8,2,1,0
2,7/1/2021 9:44,7/1/2021 9:46,N,1,166,166,1,0.47,4,0,0.5,0,0,,0.3,4.8,2,1,0
2,7/1/2021 9:30,7/1/2021 9:36,N,1,75,74,1,1.28,7,0,0.5,0,0,,0.3,7.8,2,1,0
2,7/1/2021 9:09,7/1/2021 9:27,N,1,236,100,1,3.2,14,0,0.5,3,0,,0.3,20.55,1,1,2.75
2,7/1/2021 9:42,7/1/2021 10:00,N,1,42,237,1,3.71,15,0,0.5,0,0,,0.3,18.55,2,1,2.75
2,7/1/2021 9:52,7/1/2021 9:57,N,1,43,151,1,0.82,5.5,0,0.5,0,0,,0.3,6.3,2,1,0
2,7/1/2021 9:07,7/1/2021 9:18,N,1,75,262,1,2.08,9,0,0.5,2.51,0,,0.3,15.06,1,1,2.75
2,7/1/2021 9:35,7/1/2021 9:45,N,1,41,75,1,1.17,8,0,0.5,1.76,0,,0.3,10.56,1,1,0
2,7/1/2021 9:21,7/1/2021 9:25,N,1,75,236,1,0.65,4.5,0,0.5,0,0,,0.3,8.05,2,1,2.75
2,7/1/2021 9:37,7/1/2021 9:55,N,1,74,119,1,3.17,14,0,0.5,0,0,,0.3,14.8,2,1,0
2,7/1/2021 9:07,7/1/2021 9:33,N,1,42,170,1,5.65,21,0,0.5,2.08,0,,0.3,26.63,1,1,2.75
2,7/1/2021 9:31,7/1/2021 9:41,N,1,83,83,1,1.03,6.5,0,0.5,0,0,,0.3,7.3,2,1,0
2,7/1/2021 9:15,7/1/2021 9:39,N,1,75,42,1,3.47,17.5,0,0.5,0,0,,0.3,18.3,2,1,0
2,7/1/2021 9:40,7/1/2021 9:48,N,5,260,145,1,3.43,40,0,0,5,6.55,,0.3,51.85,1,2,0
1,7/1/2021 9:54,7/1/2021 10:13,N,1,75,235,1,5.4,19,0,0.5,4.95,0,,0.3,24.75,1,1,0
2,7/1/2021 8:56,7/1/2021 9:05,N,1,7,7,1,1.18,7.5,0,0.5,0,0,,0.3,8.3,2,1,0
2,7/1/2021 9:28,7/1/2021 9:32,N,1,7,7,1,0.49,5,0,0.5,0,0,,0.3,5.8,2,1,0
2,7/1/2021 9:46,7/1/2021 9:56,N,1,244,244,1,1.23,7.5,0,0.5,0,0,,0.3,8.3,2,1,0
2,7/1/2021 9:30,7/1/2021 9:34,N,1,41,74,1,0.53,4.5,0,0.5,0,0,,0.3,5.3,2,1,0
1,7/1/2021 9:05,7/1/2021 9:23,N,1,166,168,1,3.3,14.5,0,0.5,3.8,0,,0.3,19.1,1,1,0
1,7/1/2021 9:32,7/1/2021 9:36,N,1,74,41,1,0.7,5,0,0.5,1.7,0,,0.3,7.5,1,1,0
1,7/1/2021 9:58,7/1/2021 10:14,N,1,74,126,1,3.8,14.5,0,0.5,0,0,,0.3,15.3,2,1,0
2,7/1/2021 9:22,7/1/2021 9:41,N,1,74,116,1,3.95,17,0,0.5,3.56,0,,0.3,21.36,1,1,0
2,7/1/2021 9:12,7/1/2021 9:20,N,1,41,238,1,2.17,8.5,0,0.5,2.41,0,,0.3,14.46,1,1,2.75
2,7/1/2021 9:37,7/1/2021 10:00,N,1,42,7,1,5.86,21.5,0,0.5,8.66,6.55,,0.3,37.51,1,1,0
2,7/1/2021 9:11,7/1/2021 9:22,N,1,7,129,1,2.74,11.5,0,0.5,0,0,,0.3,12.3,2,1,0
2,7/1/2021 9:48,7/1/2021 10:02,N,1,106,49,1,1.34,9.5,0,0.5,1.54,0,,0.3,13.79,1,1,0
1,7/1/2021 9:49,7/1/2021 15:19,N,5,82,129,1,37.6,0,0,0,0,0,,0,0,2,2,0
2,7/1/2021 9:18,7/1/2021 9:24,N,1,95,160,1,1.58,7,0,0.5,0,0,,0.3,7.8,2,1,0
1,7/1/2021 9:13,7/1/2021 9:38,N,1,166,140,1,3.9,18,2.75,0.5,4.3,0,,0.3,25.85,1,1,2.75
2,7/1/2021 9:19,7/1/2021 10:06,N,1,76,40,1,8.03,33,0,0.5,0,0,,0.3,33.8,1,1,0
1,7/1/2021 9:00,7/1/2021 9:19,Y,1,133,67,1,0,13.2,0,0.5,0,0,,0.3,14,1,1,0
2,7/1/2021 9:27,7/2/2021 0:00,N,1,130,18,1,15.84,50.5,0,0.5,0,6.55,,0.3,57.85,1,1,0
2,7/1/2021 9:00,7/1/2021 9:39,N,1,159,231,1,11.07,37,0,0.5,0,0,,0.3,40.55,2,1,2.75
2,7/1/2021 10:00,7/1/2021 11:38,N,1,213,26,2,24.59,85,0,0.5,0,0,,0.3,85.8,1,1,0
2,7/1/2021 9:19,7/1/2021 9:30,N,1,41,41,1,2.35,10,0,0.5,2.7,0,,0.3,13.5,1,1,0
2,7/1/2021 9:35,7/1/2021 9:54,N,1,75,87,1,7.83,24.5,0,0.5,7.01,0,,0.3,35.06,1,1,2.75
2,7/1/2021 9:13,7/1/2021 9:35,N,1,74,138,1,8.41,27,0,0.5,6.78,6.12,,0.3,40.7,1,1,0
2,7/1/2021 9:44,7/1/2021 10:12,N,1,43,226,1,5.58,23,0,0.5,5.31,0,,0.3,31.86,1,1,2.75
2,7/1/2021 9:15,7/1/2021 9:25,N,1,75,74,1,1.75,8.5,0,0.5,1.86,0,,0.3,11.16,1,1,0
2,7/1/2021 9:28,7/1/2021 9:36,N,1,74,75,1,1.43,7,0,0.5,1.56,0,,0.3,9.36,1,1,0
2,7/1/2021 9:23,7/1/2021 9:44,N,1,74,141,1,2.99,15,0,0.5,3.71,0,,0.3,22.26,1,1,2.75
2,7/1/2021 10:00,7/1/2021 10:20,N,1,74,141,1,3.18,14.5,0,0.5,0,0,,0.3,18.05,2,1,2.75
1,7/1/2021 9:48,7/1/2021 10:40,N,1,222,137,1,0,54.2,0,0.5,0,0,,0.3,55,1,1,0
2,7/1/2021 9:48,7/1/2021 9:57,N,1,74,42,1,1.45,8.5,0,0.5,1,0,,0.3,10.3,1,1,0
2,7/1/2021 9:35,7/1/2021 10:43,N,1,97,86,1,25.64,75.5,0,0.5,0,0,,0.3,76.3,1,1,0
2,7/1/2021 9:14,7/1/2021 9:35,N,1,75,152,1,2.65,15,0,0.5,0,0,,0.3,15.8,2,1,0
2,7/1/2021 9:30,7/1/2021 9:40,N,1,74,75,1,1.58,8,0,0.5,0,0,,0.3,8.8,2,1,0
2,7/1/2021 9:49,7/1/2021 9:56,N,1,74,75,1,1.32,7,0,0.5,1.56,0,,0.3,9.36,1,1,0
2,7/1/2021 10:02,7/1/2021 10:15,N,1,75,166,1,1.67,10.5,0,0.5,0,0,,0.3,11.3,2,1,0
2,7/1/2021 9:35,7/1/2021 9:48,N,1,74,263,1,2.37,11,0,0.5,2.91,0,,0.3,17.46,1,1,2.75
2,7/1/2021 9:35,7/1/2021 9:49,N,1,74,43,1,1.64,10.5,0,0.5,2.26,0,,0.3,13.56,1,1,0
2,7/1/2021 9:51,7/1/2021 9:58,N,1,75,238,1,1.16,7,0,0.5,1.95,0,,0.3,9.75,1,1,0
2,7/1/2021 9:02,7/1/2021 9:11,N,1,42,166,1,1.62,8,0,0.5,0,0,,0.3,8.8,2,1,0
2,7/1/2021 9:24,7/1/2021 9:30,N,1,41,43,1,1.01,6,0,0.5,1.36,0,,0.3,8.16,1,1,0
2,7/1/2021 9:42,7/1/2021 9:49,N,1,41,166,1,0.94,7,0,0.5,0,0,,0.3,7.8,2,1,0
1,7/1/2021 9:04,7/1/2021 9:21,N,1,75,237,1,2.7,12.5,2.75,0.5,0,0,,0.3,16.05,1,1,2.75
1,7/1/2021 9:18,7/1/2021 9:39,N,1,42,137,1,0,20.2,0,0.5,0,0,,0.3,21,1,1,0
2,7/1/2021 9:00,7/1/2021 9:21,N,1,75,4,1,6.36,21.5,0,0.5,0,0,,0.3,25.05,2,1,2.75
1,7/1/2021 9:06,7/1/2021 9:58,N,1,29,141,1,0,44.2,0,0.5,0,6.55,,0.3,51.55,1,1,0
2,7/1/2021 9:47,7/1/2021 13:10,N,1,160,264,1,4.97,107.5,0,0.5,0,0,,0.3,108.3,2,1,0
2,7/1/2021 9:27,7/1/2021 9:38,N,1,244,116,1,1.98,9.5,0,0.5,0,0,,0.3,10.3,2,1,0
2,7/1/2021 9:13,7/1/2021 9:16,N,1,7,7,1,0.55,4.5,0,0.5,0,0,,0.3,5.3,2,1,0
